prompt,group_name,path,Prompt,subset,Challenge,Note
a_peaceful_lakeside_landscape_with_migrating_herd_of_sauropods,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_peaceful_lakeside_landscape_with_migrating_herd_of_sauropods/stabilityai/stable-diffusion-2/17.png,a peaceful lakeside landscape with migrating herd of sauropods,Outdoor Scenes,Imagination,
a_peaceful_lakeside_landscape_with_migrating_herd_of_sauropods,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_peaceful_lakeside_landscape_with_migrating_herd_of_sauropods/stabilityai/stable-diffusion-2-1/23.png,a peaceful lakeside landscape with migrating herd of sauropods,Outdoor Scenes,Imagination,
a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it/CompVis/stable-diffusion-v1-4/7.png,a pen-and-ink crosshatched drawing of a sphere with dark square on it,Illustrations,Properties & Positioning,
a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it/runwayml/stable-diffusion-v1-5/1.png,a pen-and-ink crosshatched drawing of a sphere with dark square on it,Illustrations,Properties & Positioning,
a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it/stabilityai/stable-diffusion-2/10.png,a pen-and-ink crosshatched drawing of a sphere with dark square on it,Illustrations,Properties & Positioning,
a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_pen-and-ink_crosshatched_drawing_of_a_sphere_with_dark_square_on_it/stabilityai/stable-diffusion-2-1/39.png,a pen-and-ink crosshatched drawing of a sphere with dark square on it,Illustrations,Properties & Positioning,
a_penguin_standing_on_a_sidewalk,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_penguin_standing_on_a_sidewalk/CompVis/stable-diffusion-v1-4/14.png,a penguin standing on a sidewalk,Animals,Simple Detail,
a_penguin_standing_on_a_sidewalk,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_penguin_standing_on_a_sidewalk/runwayml/stable-diffusion-v1-5/47.png,a penguin standing on a sidewalk,Animals,Simple Detail,
a_penguin_standing_on_a_sidewalk,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_penguin_standing_on_a_sidewalk/stabilityai/stable-diffusion-2/3.png,a penguin standing on a sidewalk,Animals,Simple Detail,
a_penguin_standing_on_a_sidewalk,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_penguin_standing_on_a_sidewalk/stabilityai/stable-diffusion-2-1/25.png,a penguin standing on a sidewalk,Animals,Simple Detail,
a_penguin_that_is_a_car,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_penguin_that_is_a_car/CompVis/stable-diffusion-v1-4/39.png,a penguin that is a car,Animals,Imagination,
a_penguin_that_is_a_car,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_penguin_that_is_a_car/runwayml/stable-diffusion-v1-5/4.png,a penguin that is a car,Animals,Imagination,
a_penguin_that_is_a_car,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_penguin_that_is_a_car/stabilityai/stable-diffusion-2/14.png,a penguin that is a car,Animals,Imagination,
a_penguin_that_is_a_car,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_penguin_that_is_a_car/stabilityai/stable-diffusion-2-1/21.png,a penguin that is a car,Animals,Imagination,
a_person,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_person/CompVis/stable-diffusion-v1-4/16.png,a person,People,Basic,
a_person,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_person/runwayml/stable-diffusion-v1-5/44.png,a person,People,Basic,
a_person,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_person/stabilityai/stable-diffusion-2/1.png,a person,People,Basic,
a_person,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_person/stabilityai/stable-diffusion-2-1/30.png,a person,People,Basic,
a_person_with_arms_like_a_tree_branch,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_person_with_arms_like_a_tree_branch/CompVis/stable-diffusion-v1-4/3.png,a person with arms like a tree branch,People,Imagination,
a_person_with_arms_like_a_tree_branch,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_person_with_arms_like_a_tree_branch/runwayml/stable-diffusion-v1-5/13.png,a person with arms like a tree branch,People,Imagination,
a_person_with_arms_like_a_tree_branch,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_person_with_arms_like_a_tree_branch/stabilityai/stable-diffusion-2/37.png,a person with arms like a tree branch,People,Imagination,
a_person_with_arms_like_a_tree_branch,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_person_with_arms_like_a_tree_branch/stabilityai/stable-diffusion-2-1/36.png,a person with arms like a tree branch,People,Imagination,
a_phone,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_phone/CompVis/stable-diffusion-v1-4/7.png,a phone,Artifacts,Basic,
a_phone,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_phone/runwayml/stable-diffusion-v1-5/29.png,a phone,Artifacts,Basic,
a_phone,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_phone/stabilityai/stable-diffusion-2/5.png,a phone,Artifacts,Basic,
a_phone,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_phone/stabilityai/stable-diffusion-2-1/6.png,a phone,Artifacts,Basic,
a_photo_of_a_phone_from_the_20s,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photo_of_a_phone_from_the_20s/CompVis/stable-diffusion-v1-4/43.png,a photo of a phone from the 20s,Artifacts,Simple Detail,DALL-E
a_photo_of_a_phone_from_the_20s,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photo_of_a_phone_from_the_20s/runwayml/stable-diffusion-v1-5/46.png,a photo of a phone from the 20s,Artifacts,Simple Detail,DALL-E
a_photo_of_a_phone_from_the_20s,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photo_of_a_phone_from_the_20s/stabilityai/stable-diffusion-2/14.png,a photo of a phone from the 20s,Artifacts,Simple Detail,DALL-E
a_photo_of_a_phone_from_the_20s,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photo_of_a_phone_from_the_20s/stabilityai/stable-diffusion-2-1/2.png,a photo of a phone from the 20s,Artifacts,Simple Detail,DALL-E
a_photo_of_san_francisco's_golden_gate_bridge,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photo_of_san_francisco's_golden_gate_bridge/CompVis/stable-diffusion-v1-4/49.png,a photo of san francisco's golden gate bridge,World Knowledge,Basic,DALL-E
a_photo_of_san_francisco's_golden_gate_bridge,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photo_of_san_francisco's_golden_gate_bridge/runwayml/stable-diffusion-v1-5/42.png,a photo of san francisco's golden gate bridge,World Knowledge,Basic,DALL-E
a_photo_of_san_francisco's_golden_gate_bridge,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photo_of_san_francisco's_golden_gate_bridge/stabilityai/stable-diffusion-2/3.png,a photo of san francisco's golden gate bridge,World Knowledge,Basic,DALL-E
a_photo_of_san_francisco's_golden_gate_bridge,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photo_of_san_francisco's_golden_gate_bridge/stabilityai/stable-diffusion-2-1/15.png,a photo of san francisco's golden gate bridge,World Knowledge,Basic,DALL-E
a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon/CompVis/stable-diffusion-v1-4/1.png,a photo of the back of a covered wagon a polar bear is sticking it's head out of the wagon,,,
a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon/runwayml/stable-diffusion-v1-5/38.png,a photo of the back of a covered wagon a polar bear is sticking it's head out of the wagon,,,
a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon/stabilityai/stable-diffusion-2/35.png,a photo of the back of a covered wagon a polar bear is sticking it's head out of the wagon,,,
a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photo_of_the_back_of_a_covered_wagon_a_polar_bear_is_sticking_it's_head_out_of_the_wagon/stabilityai/stable-diffusion-2-1/21.png,a photo of the back of a covered wagon a polar bear is sticking it's head out of the wagon,,,
a_photo_of_the_food_of_china,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photo_of_the_food_of_china/CompVis/stable-diffusion-v1-4/22.png,a photo of the food of china,Food & Beverage,Simple Detail,DALL-E
a_photo_of_the_food_of_china,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photo_of_the_food_of_china/runwayml/stable-diffusion-v1-5/25.png,a photo of the food of china,Food & Beverage,Simple Detail,DALL-E
a_photo_of_the_food_of_china,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photo_of_the_food_of_china/stabilityai/stable-diffusion-2/37.png,a photo of the food of china,Food & Beverage,Simple Detail,DALL-E
a_photo_of_the_food_of_china,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photo_of_the_food_of_china/stabilityai/stable-diffusion-2-1/5.png,a photo of the food of china,Food & Beverage,Simple Detail,DALL-E
a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio/CompVis/stable-diffusion-v1-4/12.png,a photograph of a bird wearing headphones and speaking into a microphone in a recording studio,Animals,Fine-grained Detail,
a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio/runwayml/stable-diffusion-v1-5/40.png,a photograph of a bird wearing headphones and speaking into a microphone in a recording studio,Animals,Fine-grained Detail,
a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio/stabilityai/stable-diffusion-2/24.png,a photograph of a bird wearing headphones and speaking into a microphone in a recording studio,Animals,Fine-grained Detail,
a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_bird_wearing_headphones_and_speaking_into_a_microphone_in_a_recording_studio/stabilityai/stable-diffusion-2-1/37.png,a photograph of a bird wearing headphones and speaking into a microphone in a recording studio,Animals,Fine-grained Detail,
a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road/CompVis/stable-diffusion-v1-4/27.png,a photograph of a blue porsche 356 coming around a bend in the road,Vehicles,Fine-grained Detail,
a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road/runwayml/stable-diffusion-v1-5/13.png,a photograph of a blue porsche 356 coming around a bend in the road,Vehicles,Fine-grained Detail,
a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road/stabilityai/stable-diffusion-2/1.png,a photograph of a blue porsche 356 coming around a bend in the road,Vehicles,Fine-grained Detail,
a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_blue_porsche_356_coming_around_a_bend_in_the_road/stabilityai/stable-diffusion-2-1/39.png,a photograph of a blue porsche 356 coming around a bend in the road,Vehicles,Fine-grained Detail,
a_photograph_of_a_bust_of_homer,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_bust_of_homer/CompVis/stable-diffusion-v1-4/6.png,a photograph of a bust of homer,People,Style & Format,DALL-E
a_photograph_of_a_bust_of_homer,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_bust_of_homer/runwayml/stable-diffusion-v1-5/5.png,a photograph of a bust of homer,People,Style & Format,DALL-E
a_photograph_of_a_bust_of_homer,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_bust_of_homer/stabilityai/stable-diffusion-2/2.png,a photograph of a bust of homer,People,Style & Format,DALL-E
a_photograph_of_a_bust_of_homer,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_bust_of_homer/stabilityai/stable-diffusion-2-1/3.png,a photograph of a bust of homer,People,Style & Format,DALL-E
a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table/CompVis/stable-diffusion-v1-4/37.png,a photograph of a fiddle next to a basketball on a ping pong table,Artifacts,Complex,
a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table/runwayml/stable-diffusion-v1-5/9.png,a photograph of a fiddle next to a basketball on a ping pong table,Artifacts,Complex,
a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table/stabilityai/stable-diffusion-2/46.png,a photograph of a fiddle next to a basketball on a ping pong table,Artifacts,Complex,
a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_fiddle_next_to_a_basketball_on_a_ping_pong_table/stabilityai/stable-diffusion-2-1/2.png,a photograph of a fiddle next to a basketball on a ping pong table,Artifacts,Complex,
a_photograph_of_a_house_on_a_mountain,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_house_on_a_mountain/CompVis/stable-diffusion-v1-4/37.png,a photograph of a house on a mountain,Outdoor Scenes,Simple Detail,
a_photograph_of_a_house_on_a_mountain,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_house_on_a_mountain/runwayml/stable-diffusion-v1-5/32.png,a photograph of a house on a mountain,Outdoor Scenes,Simple Detail,
a_photograph_of_a_house_on_a_mountain,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_house_on_a_mountain/stabilityai/stable-diffusion-2/6.png,a photograph of a house on a mountain,Outdoor Scenes,Simple Detail,
a_photograph_of_a_house_on_a_mountain,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_house_on_a_mountain/stabilityai/stable-diffusion-2-1/32.png,a photograph of a house on a mountain,Outdoor Scenes,Simple Detail,
a_photograph_of_a_knight_in_shining_armor_holding_a_basketball,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_knight_in_shining_armor_holding_a_basketball/CompVis/stable-diffusion-v1-4/4.png,a photograph of a knight in shining armor holding a basketball,People,Imagination,
a_photograph_of_a_knight_in_shining_armor_holding_a_basketball,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_knight_in_shining_armor_holding_a_basketball/runwayml/stable-diffusion-v1-5/42.png,a photograph of a knight in shining armor holding a basketball,People,Imagination,
a_photograph_of_a_knight_in_shining_armor_holding_a_basketball,stabilityai/stable-diffusion-2,./data/txt2img_parti/a_photograph_of_a_knight_in_shining_armor_holding_a_basketball/stabilityai/stable-diffusion-2/38.png,a photograph of a knight in shining armor holding a basketball,People,Imagination,
a_photograph_of_a_knight_in_shining_armor_holding_a_basketball,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/a_photograph_of_a_knight_in_shining_armor_holding_a_basketball/stabilityai/stable-diffusion-2-1/44.png,a photograph of a knight in shining armor holding a basketball,People,Imagination,
a_photograph_of_a_squirrel_holding_an_arrow_above_its_head_and_holding_a_longbow_in_its_left_hand,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/a_photograph_of_a_squirrel_holding_an_arrow_above_its_head_and_holding_a_longbow_in_its_left_hand/CompVis/stable-diffusion-v1-4/49.png,a photograph of a squirrel holding an arrow above its head and holding a longbow in its left hand,Animals,Complex,
a_photograph_of_a_squirrel_holding_an_arrow_above_its_head_and_holding_a_longbow_in_its_left_hand,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/a_photograph_of_a_squirrel_holding_an_arrow_above_its_head_and_holding_a_longbow_in_its_left_hand/runwayml/stable-diffusion-v1-5/41.png,a photograph of a squirrel holding an arrow above its head and holding a longbow in its left hand,Animals,Complex,
